RG2DM-97, 1, 0.349257, 755.000000, 9425.000000, Cell(942,75) 
RG2DM-19, 1, 0.349728, 2185.000000, 9015.000000, Cell(901,218) 
RG2DM-65, 1, 0.358136, 735.000000, 3595.000000, Cell(359,73) 
RG2DM-2, 1, 0.358474, 6865.000000, 2795.000000, Cell(279,686) 
RG2DM-56, 1, 0.359679, 335.000000, 2735.000000, Cell(273,33) 
RG2DM-51, 1, 0.359706, 2565.000000, 9145.000000, Cell(914,256) 
RG2DM-67, 1, 0.360156, 1975.000000, 7325.000000, Cell(732,197) 
RG2DM-6, 1, 0.360512, 9315.000000, 2075.000000, Cell(207,931) 
RG2DM-80, 1, 0.360767, 8965.000000, 6115.000000, Cell(611,896) 
RG2DM-37, 1, 0.362081, 8405.000000, 1855.000000, Cell(185,840) 
RG2DM-53, 1, 0.362258, 6065.000000, 7855.000000, Cell(785,606) 
RG2DM-39, 1, 0.362305, 7045.000000, 1285.000000, Cell(128,704) 
RG2DM-35, 1, 0.363430, 5415.000000, 9855.000000, Cell(985,541) 
RG2DM-26, 1, 0.364235, 2035.000000, 1095.000000, Cell(109,203) 
RG2DM-47, 1, 0.364391, 3315.000000, 2235.000000, Cell(223,331) 
RG2DM-79, 1, 0.365107, 4295.000000, 6425.000000, Cell(642,429) 
RG2DM-66, 1, 0.365321, 3985.000000, 1735.000000, Cell(173,398) 
RG2DM-60, 1, 0.365441, 2295.000000, 6135.000000, Cell(613,229) 
RG2DM-69, 1, 0.365924, 7325.000000, 5825.000000, Cell(582,732) 
RG2DM-8, 1, 0.367119, 4135.000000, 2675.000000, Cell(267,413) 
RG2DM-45, 1, 0.367261, 8855.000000, 8535.000000, Cell(853,885) 
RG2DM-4, 1, 0.368740, 7645.000000, 1875.000000, Cell(187,764) 
RG2DM-83, 1, 0.375015, 6675.000000, 5395.000000, Cell(539,667) 
RG2DM-89, 1, 0.375999, 3425.000000, 2745.000000, Cell(274,342) 
RG2DM-9, 1, 0.380714, 9695.000000, 1435.000000, Cell(143,969) 
RG2DM-93, 1, 0.383178, 3635.000000, 1935.000000, Cell(193,363) 
RG2DM-21, 1, 0.384084, 9135.000000, 215.000000, Cell(21,913) 
RG2DM-40, 1, 0.385331, 735.000000, 9915.000000, Cell(991,73) 
RG2DM-3, 1, 0.391811, 1015.000000, 6045.000000, Cell(604,101) 
RG2DM-48, 1, 0.392565, 7625.000000, 9085.000000, Cell(908,762) 
RG2DM-59, 1, 0.392783, 7095.000000, 3215.000000, Cell(321,709) 
RG2DM-16, 1, 0.393778, 2265.000000, 5825.000000, Cell(582,226) 
RG2DM-20, 1, 0.394359, 7335.000000, 2265.000000, Cell(226,733) 
RG2DM-88, 1, 0.394380, 7265.000000, 4485.000000, Cell(448,726) 
RG2DM-42, 1, 0.397568, 6995.000000, 5325.000000, Cell(532,699) 
RG2DM-85, 1, 0.399283, 3955.000000, 865.000000, Cell(86,395) 
RG2DM-68, 1, 0.399372, 3605.000000, 4465.000000, Cell(446,360) 
RG2DM-73, 1, 0.402714, 1335.000000, 2255.000000, Cell(225,133) 
RG2DM-52, 1, 0.403537, 1875.000000, 5085.000000, Cell(508,187) 
RG2DM-38, 1, 0.409060, 165.000000, 9665.000000, Cell(966,16) 
